MainProgram;AsciiEnableInCH0;BOOL;
MainProgram;AsciiEnableInCH1;BOOL;
MainProgram;AsciiEnableOutCH0;BOOL;
MainProgram;AsciiEnableOutCH1;BOOL;
Main;Total_Stages_INT;DINT;
BlendChemAdd1;ChemFlowGPMRaw;INT;
BlendChemAdd1;ChemAdd.InRawMin;REAL;
BlendChemAdd1;ChemAdd.InRawMax;REAL;
BlendChemAdd1;ChemAdd.InEUMin;REAL;
BlendChemAdd1;ChemAdd.InEUMax;REAL;
BlendChemAdd1;ChemAdd.MeterGPM;REAL;
BlendChemAdd1;ChemAdd.MagPulsePerGal;REAL;
BlendChemAdd1;ChemAdd.MagGPM;REAL;
BlendChemAdd1;ChemAdd.MagTeethPerRev;REAL;
BlendChemAdd1;ChemAdd.MagRPMRaw;REAL;
BlendChemAdd1;ChemAdd.MagRPMOffset;REAL;
BlendChemAdd1;ChemAdd.MagRPM;REAL;
BlendChemAdd1;ChemValveForceSel;BOOL;
BlendChemAdd1;PIDE_ChemFlow.CVEU;REAL;
BlendChemAdd1;SCL_ChemFlowValveRaw.InRawMax;REAL;
BlendChemAdd1;SCL_ChemFlowValveRaw.InRawMin;REAL;
BlendChemAdd1;SCL_ChemFlowValveRaw.InEUMax;REAL;
BlendChemAdd1;SCL_ChemFlowValveRaw.InEUMin;REAL;
BlendChemAdd1;ChemHydValveRaw;REAL;
BlendChemAdd1;ChemHydValveForce;REAL;
BlendChemAdd1;ChemAdd.Title;STRING;
BlendChemAdd1;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd1;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd1;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd2;ChemFlowGPMRaw;INT;
BlendChemAdd2;ChemAdd.InRawMin;REAL;
BlendChemAdd2;ChemAdd.InRawMax;REAL;
BlendChemAdd2;ChemAdd.InEUMin;REAL;
BlendChemAdd2;ChemAdd.InEUMax;REAL;
BlendChemAdd2;ChemAdd.MeterGPM;REAL;
BlendChemAdd2;ChemAdd.MagPulsePerGal;REAL;
BlendChemAdd2;ChemAdd.MagGPM;REAL;
BlendChemAdd2;ChemAdd.MagTeethPerRev;REAL;
BlendChemAdd2;ChemAdd.MagRPMRaw;REAL;
BlendChemAdd2;ChemAdd.MagRPMOffset;REAL;
BlendChemAdd2;ChemAdd.MagRPM;REAL;
BlendChemAdd2;ChemValveForceSel;BOOL;
BlendChemAdd2;PIDE_ChemFlow.CVEU;REAL;
BlendChemAdd2;SCL_ChemFlowValveRaw.InRawMax;REAL;
BlendChemAdd2;SCL_ChemFlowValveRaw.InRawMin;REAL;
BlendChemAdd2;SCL_ChemFlowValveRaw.InEUMax;REAL;
BlendChemAdd2;SCL_ChemFlowValveRaw.InEUMin;REAL;
BlendChemAdd2;ChemHydValveRaw;REAL;
BlendChemAdd2;ChemHydValveForce;REAL;
BlendChemAdd2;ChemAdd.Title;STRING;
BlendChemAdd2;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd2;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd2;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd2;;;
BlendChemAdd3;ChemFlowGPMRaw;INT;
BlendChemAdd3;ChemAdd.InRawMin;REAL;
BlendChemAdd3;ChemAdd.InRawMax;REAL;
BlendChemAdd3;ChemAdd.InEUMin;REAL;
BlendChemAdd3;ChemAdd.InEUMax;REAL;
BlendChemAdd3;ChemAdd.MeterGPM;REAL;
BlendChemAdd3;ChemAdd.MagPulsePerGal;REAL;
BlendChemAdd3;ChemAdd.MagGPM;REAL;
BlendChemAdd3;ChemAdd.MagTeethPerRev;REAL;
BlendChemAdd3;ChemAdd.MagRPMRaw;REAL;
BlendChemAdd3;ChemAdd.MagRPMOffset;REAL;
BlendChemAdd3;ChemAdd.MagRPM;REAL;
BlendChemAdd3;ChemValveForceSel;BOOL;
BlendChemAdd3;PIDE_ChemFlow.CVEU;REAL;
BlendChemAdd3;SCL_ChemFlowValveRaw.InRawMax;REAL;
BlendChemAdd3;SCL_ChemFlowValveRaw.InRawMin;REAL;
BlendChemAdd3;SCL_ChemFlowValveRaw.InEUMax;REAL;
BlendChemAdd3;SCL_ChemFlowValveRaw.InEUMin;REAL;
BlendChemAdd3;ChemHydValveRaw;REAL;
BlendChemAdd3;ChemHydValveForce;REAL;
BlendChemAdd3;ChemAdd.Title;STRING;
BlendChemAdd3;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd3;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd3;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd4;ChemFlowGPMRaw;INT;
BlendChemAdd4;ChemAdd.InRawMin;REAL;
BlendChemAdd4;ChemAdd.InRawMax;REAL;
BlendChemAdd4;ChemAdd.InEUMin;REAL;
BlendChemAdd4;ChemAdd.InEUMax;REAL;
BlendChemAdd4;ChemAdd.MeterGPM;REAL;
BlendChemAdd4;ChemAdd.MagPulsePerGal;REAL;
BlendChemAdd4;ChemAdd.MagGPM;REAL;
BlendChemAdd4;ChemAdd.MagTeethPerRev;REAL;
BlendChemAdd4;ChemAdd.MagRPMRaw;REAL;
BlendChemAdd4;ChemAdd.MagRPMOffset;REAL;
BlendChemAdd4;ChemAdd.MagRPM;REAL;
BlendChemAdd4;ChemValveForceSel;REAL;
BlendChemAdd4;PIDE_ChemFlow.CVEU;REAL;
BlendChemAdd4;SCL_ChemFlowValveRaw.InRawMax;REAL;
BlendChemAdd4;SCL_ChemFlowValveRaw.InRawMin;REAL;
BlendChemAdd4;SCL_ChemFlowValveRaw.InEUMax;REAL;
BlendChemAdd4;SCL_ChemFlowValveRaw.InEUMin;REAL;
BlendChemAdd4;ChemHydValveRaw;REAL;
BlendChemAdd4;ChemHydValveForce;REAL;
BlendChemAdd4;ChemAdd.Title;STRING;
BlendChemAdd4;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd4;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd4;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd5;ChemAdd.Title;STRING;
BlendChemAdd5;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd5;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd5;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd6;ChemAdd.Title;STRING;
BlendChemAdd6;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd6;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd6;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd7;ChemAdd.Title;STRING;
BlendChemAdd7;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd7;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd7;PIDE_ChemFlow.DGain;REAL;
BlendChemAdd8;ChemAdd.Title;STRING;
BlendChemAdd8;PIDE_ChemFlow.PGain;REAL;
BlendChemAdd8;PIDE_ChemFlow.IGain;REAL;
BlendChemAdd8;PIDE_ChemFlow.DGain;REAL;
BlendDryAdd1;ChemAdd.MagPulsePerGal;REAL;
BlendDryAdd1;ChemAdd.MagGPM;REAL;
BlendDryAdd1;ChemAdd.MagTeethPerRev;REAL;
BlendDryAdd1;ChemAdd.MagRPMRaw;REAL;
BlendDryAdd1;ChemAdd.MagRPMOffset;REAL;
BlendDryAdd1;ChemAdd.MagRPM;REAL;
BlendDryAdd1;ChemValveForceSel;BOOL;
BlendDryAdd1;PIDE_ChemFlow.CVEU;REAL;
BlendDryAdd1;SCL_ChemFlowValveRaw.InRawMax;REAL;
BlendDryAdd1;SCL_ChemFlowValveRaw.InRawMin;REAL;
BlendDryAdd1;SCL_ChemFlowValveRaw.InEUMax;REAL;
BlendDryAdd1;SCL_ChemFlowValveRaw.InEUMin;REAL;
BlendDryAdd1;ChemHydValveRaw;REAL;
BlendDryAdd1;ChemHydValveForce;REAL;
BlendDryAdd1;ChemAdd.Title;STRING;
BlendDryAdd1;PIDE_ChemFlow.PGain;REAL;
BlendDryAdd1;PIDE_ChemFlow.IGain;REAL;
BlendDryAdd1;PIDE_ChemFlow.DGain;REAL;
BlendDryAdd2;ChemAdd.Title;STRING;
BlendDryAdd2;PIDE_ChemFlow.PGain;REAL;
BlendDryAdd2;PIDE_ChemFlow.IGain;REAL;
BlendDryAdd2;PIDE_ChemFlow.DGain;REAL;
DragonChemHydBlend;Denso_SGU;REAL;
DragonChemHydBlend;Denso_Analog;REAL;
DragonChemHydBlend;Discharge_Freq_In;DINT;
DragonChemHydBlend;Suction_Freq_In;DINT;
DragonChemHydBlend;Local:6:I.Ctr0CurrentRate;DINT;
DragonChemHydBlend;Local:6:I.Ctr1CurrentRate;DINT;
DragonChemHydBlend;BlenderCleanRateBPM;REAL;
DragonChemHydBlend;BlenderCleanRateGPM;REAL;
DragonChemHydBlend;TurbFreq1;INT;
DragonChemHydBlend;Turb_Freq_1;DINT;
